Company,Target Variable,Source Feature,Lag,F_stat,p_value_perm,B_valid,block,T,p_value_perm_bh,significant_perm_bh,Flag
11BIT,dlog_vol,log1p_total_views,3,0.5873123038231558,0.5910224438902744,400,9,200,0.9357162648933222,False,False
11BIT,dlog_vol,log1p_total_retweet_count,3,0.9389463520005308,0.3815461346633416,400,9,200,0.7630922693266832,False,False
11BIT,dlog_vol,log1p_Negative,5,1.220612710504475,0.2992518703241895,400,9,200,0.7315045719035742,False,False
11BIT,dlog_vol,log1p_view_count_Neutral,3,0.51708668817642,0.6508728179551122,400,9,200,0.9357162648933222,False,False
11BIT,dlog_vol,log1p_view_count_Negative,3,0.2458605913819129,0.8603491271820449,400,9,200,0.9518703241895261,False,False
11BIT,dlog_vol,log1p_retweet_count_Neutral,5,1.303985617129929,0.2643391521197007,400,9,200,0.7315045719035742,False,False
ALLEGRO,volatility_gk,tweet_volume,2,0.1281547187626182,0.7780548628428927,400,10,250,0.943206499879334,False,False
ALLEGRO,volatility_gk,view_count_Negative,1,0.1251809658096868,0.7032418952618454,400,10,250,0.943206499879334,False,False
ALLEGRO,volatility_gk,view_count_Neutral,1,3.2457752215185502,0.0673316708229426,400,10,250,0.943206499879334,False,False
ALLEGRO,volatility_gk,view_count_Positive,1,6.441759674875252e-05,0.9900249376558604,400,10,250,0.9900249376558604,False,False
ALLEGRO,volatility_gk,retweet_count_Negative,1,0.1572445645495011,0.6209476309226932,400,10,250,0.943206499879334,False,False
ALLEGRO,volatility_gk,retweet_count_Neutral,2,0.0492935730743507,0.942643391521197,400,10,250,0.9900249376558604,False,False
ALLEGRO,volatility_gk,retweet_count_Positive,1,0.1875816367070933,0.6134663341645885,400,10,250,0.943206499879334,False,False
ALLEGRO,volatility_gk,total_views,1,0.4147897645652837,0.4239401496259352,400,10,250,0.943206499879334,False,False
ALLEGRO,volatility_gk,total_retweet_count,1,0.0474425097076339,0.7755610972568578,400,10,250,0.943206499879334,False,False
ALLEGRO,volatility_gk,abnormal_tweet_volume,1,0.3895450030768016,0.5461346633416458,400,10,250,0.943206499879334,False,False
ALLEGRO,volatility_gk,tweet_volume_ratio,2,0.1641058666603679,0.800498753117207,400,10,250,0.943206499879334,False,False
ALLEGRO,volatility_gk,Negative,2,0.1683921101893386,0.7531172069825436,400,10,250,0.943206499879334,False,False
ALLEGRO,volatility_gk,Neutral,2,0.1389062380033543,0.770573566084788,400,10,250,0.943206499879334,False,False
ALLEGRO,volatility_gk,Positive,2,0.2569056966145643,0.7182044887780549,400,10,250,0.943206499879334,False,False
ALLEGRO,volatility_gk,sentiment_score,2,0.2321738760960253,0.6433915211970075,400,10,250,0.943206499879334,False,False
ALLEGRO,volatility_gk,sentiment_polarity,1,3.244337840632025,0.0897755610972568,400,10,250,0.943206499879334,False,False
ALLEGRO,volatility_gk,view_weighted_polarity,1,0.0579087638162329,0.8104738154613467,400,10,250,0.943206499879334,False,False
ALLEGRO,volatility_gk,sentiment_intensity,1,0.0007949787986735,0.9650872817955112,400,10,250,0.9900249376558604,False,False
ALLEGRO,volatility_gk,sentiment_divergence,1,0.000116968286938,0.9900249376558604,400,10,250,0.9900249376558604,False,False
ALLEGRO,volatility_gk,positive_view_share,1,0.084289504572011,0.7755610972568578,400,10,250,0.943206499879334,False,False
ALLEGRO,volatility_gk,negative_view_share,1,0.319847493185339,0.57356608478803,400,10,250,0.943206499879334,False,False
ALLEGRO,volatility_gk,sentiment_momentum,6,0.6412103040096669,0.3241895261845386,400,10,250,0.943206499879334,False,False
ALLEGRO,volatility_gk,retweet_virality,1,0.067333578031402,0.7855361596009975,400,10,250,0.943206499879334,False,False
ALLEGRO,volatility_gk,log1p_total_views,1,0.4602026945839106,0.4937655860349127,400,10,250,0.943206499879334,False,False
ALLEGRO,volatility_gk,log1p_total_retweet_count,1,0.0989709397293419,0.7381546134663342,400,10,250,0.943206499879334,False,False
ALLEGRO,volatility_gk,log1p_tweet_volume,2,0.4970146534990276,0.4812967581047381,400,10,250,0.943206499879334,False,False
ALLEGRO,volatility_gk,log1p_Positive,1,1.163636469999488,0.2942643391521197,400,10,250,0.943206499879334,False,False
ALLEGRO,volatility_gk,log1p_Neutral,2,0.2948029413415975,0.6209476309226932,400,10,250,0.943206499879334,False,False
ALLEGRO,volatility_gk,log1p_Negative,1,0.3173685843577761,0.5635910224438903,400,10,250,0.943206499879334,False,False
ALLEGRO,volatility_gk,log1p_view_count_Positive,1,1.3068328181437323,0.226932668329177,400,10,250,0.943206499879334,False,False
ALLEGRO,volatility_gk,log1p_view_count_Neutral,1,0.1265665298182441,0.713216957605985,400,10,250,0.943206499879334,False,False
ALLEGRO,volatility_gk,log1p_view_count_Negative,1,0.891759165727065,0.3241895261845386,400,10,250,0.943206499879334,False,False
ALLEGRO,volatility_gk,log1p_retweet_count_Positive,1,0.3449936054569697,0.5810473815461347,400,10,250,0.943206499879334,False,False
ALLEGRO,volatility_gk,log1p_retweet_count_Neutral,1,0.0434456935087418,0.8354114713216958,400,10,250,0.943206499879334,False,False
ALLEGRO,volatility_gk,log1p_retweet_count_Negative,1,0.1472069748407117,0.713216957605985,400,10,250,0.943206499879334,False,False
ALLEGRO,Wolumen,tweet_volume,2,0.0226981835073083,0.9526184538653366,400,10,250,0.9875311720698254,False,False
ALLEGRO,Wolumen,view_count_Negative,2,0.050251832701998,0.9226932668329176,400,10,250,0.9875311720698254,False,False
ALLEGRO,Wolumen,view_count_Neutral,2,0.4990209361632625,0.486284289276808,400,10,250,0.9875311720698254,False,False
ALLEGRO,Wolumen,view_count_Positive,1,2.150137744989325,0.1172069825436409,400,10,250,0.9875311720698254,False,False
ALLEGRO,Wolumen,retweet_count_Negative,2,0.0204641723377192,0.9501246882793016,400,10,250,0.9875311720698254,False,False
ALLEGRO,Wolumen,retweet_count_Neutral,2,0.0530600919206927,0.9276807980049876,400,10,250,0.9875311720698254,False,False
ALLEGRO,Wolumen,retweet_count_Positive,1,0.5113987235388571,0.2718204488778055,400,10,250,0.9875311720698254,False,False
ALLEGRO,Wolumen,total_views,2,0.305298417444736,0.5885286783042394,400,10,250,0.9875311720698254,False,False
ALLEGRO,Wolumen,total_retweet_count,2,0.0427671317262134,0.9152119700748128,400,10,250,0.9875311720698254,False,False
ALLEGRO,Wolumen,abnormal_tweet_volume,1,0.4736181384603816,0.486284289276808,400,10,250,0.9875311720698254,False,False
ALLEGRO,Wolumen,tweet_volume_ratio,2,0.1107365250448308,0.7955112219451371,400,10,250,0.9875311720698254,False,False
ALLEGRO,Wolumen,Negative,2,0.0477401379377421,0.8877805486284289,400,10,250,0.9875311720698254,False,False
ALLEGRO,Wolumen,Neutral,2,0.0105481761529948,0.9875311720698254,400,10,250,0.9875311720698254,False,False
ALLEGRO,Wolumen,Positive,1,0.0002189225921319,0.9875311720698254,400,10,250,0.9875311720698254,False,False
ALLEGRO,Wolumen,sentiment_score,2,0.0527854297351448,0.885286783042394,400,10,250,0.9875311720698254,False,False
ALLEGRO,Wolumen,sentiment_polarity,1,1.0728624085851195,0.2942643391521197,400,10,250,0.9875311720698254,False,False
ALLEGRO,Wolumen,view_weighted_polarity,1,0.0422647543578882,0.827930174563591,400,10,250,0.9875311720698254,False,False
ALLEGRO,Wolumen,sentiment_intensity,1,0.0048587222683716,0.9551122194513716,400,10,250,0.9875311720698254,False,False
ALLEGRO,Wolumen,sentiment_divergence,1,0.1346267644077901,0.71571072319202,400,10,250,0.9875311720698254,False,False
ALLEGRO,Wolumen,positive_view_share,1,0.0004809132955529,0.9775561097256856,400,10,250,0.9875311720698254,False,False
ALLEGRO,Wolumen,negative_view_share,1,0.0751507393998638,0.7855361596009975,400,10,250,0.9875311720698254,False,False
ALLEGRO,Wolumen,sentiment_momentum,6,0.5048842268751852,0.3790523690773067,400,10,250,0.9875311720698254,False,False
ALLEGRO,Wolumen,retweet_virality,2,0.5520856858134215,0.5561097256857855,400,10,250,0.9875311720698254,False,False
ALLEGRO,Wolumen,log1p_total_views,2,1.225890315492228,0.3067331670822942,400,10,250,0.9875311720698254,False,False
ALLEGRO,Wolumen,log1p_total_retweet_count,2,0.2258599217689549,0.7805486284289277,400,10,250,0.9875311720698254,False,False
ALLEGRO,Wolumen,log1p_tweet_volume,2,0.17810460207044,0.800498753117207,400,10,250,0.9875311720698254,False,False
ALLEGRO,Wolumen,log1p_Positive,1,0.7523330736671304,0.3541147132169576,400,10,250,0.9875311720698254,False,False
ALLEGRO,Wolumen,log1p_Neutral,3,1.4671961782069929,0.2069825436408977,400,10,250,0.9875311720698254,False,False
ALLEGRO,Wolumen,log1p_Negative,2,0.1434013430583265,0.8728179551122195,400,10,250,0.9875311720698254,False,False
ALLEGRO,Wolumen,log1p_view_count_Positive,1,1.1081194764681424,0.2942643391521197,400,10,250,0.9875311720698254,False,False
ALLEGRO,Wolumen,log1p_view_count_Neutral,3,1.907173089139577,0.1571072319201995,400,10,250,0.9875311720698254,False,False
ALLEGRO,Wolumen,log1p_view_count_Negative,2,1.0389790630294855,0.3017456359102244,400,10,250,0.9875311720698254,False,False
ALLEGRO,Wolumen,log1p_retweet_count_Positive,1,0.0563887676926245,0.8079800498753117,400,10,250,0.9875311720698254,False,False
ALLEGRO,Wolumen,log1p_retweet_count_Neutral,3,1.0348121342676877,0.3366583541147132,400,10,250,0.9875311720698254,False,False
ALLEGRO,Wolumen,log1p_retweet_count_Negative,1,0.1460384289046269,0.7256857855361596,400,10,250,0.9875311720698254,False,False
ALLEGRO,Return,tweet_volume,1,0.0219722953097165,0.8254364089775561,400,10,250,0.9950124688279302,False,False
ALLEGRO,Return,view_count_Negative,1,0.2067327054203072,0.5336658354114713,400,10,250,0.9950124688279302,False,False
ALLEGRO,Return,view_count_Neutral,1,1.823026228510656,0.169576059850374,400,10,250,0.989193682460515,False,False
ALLEGRO,Return,view_count_Positive,1,2.027157588844051,0.1546134663341646,400,10,250,0.989193682460515,False,False
ALLEGRO,Return,retweet_count_Negative,1,0.1537895461860166,0.6109725685785536,400,10,250,0.9950124688279302,False,False
ALLEGRO,Return,retweet_count_Neutral,1,0.3931944541825418,0.428927680798005,400,10,250,0.9950124688279302,False,False
ALLEGRO,Return,retweet_count_Positive,1,0.1975609458325437,0.5785536159600998,400,10,250,0.9950124688279302,False,False
ALLEGRO,Return,total_views,1,1.2696853368138137,0.1596009975062344,400,10,250,0.989193682460515,False,False
ALLEGRO,Return,total_retweet_count,1,0.0074366767125293,0.9027431421446384,400,10,250,0.9950124688279302,False,False
ALLEGRO,Return,abnormal_tweet_volume,1,0.0035679303875151,0.9351620947630924,400,10,250,0.9950124688279302,False,False
ALLEGRO,Return,tweet_volume_ratio,2,0.033713662216883,0.945137157107232,400,10,250,0.9950124688279302,False,False
ALLEGRO,Return,Negative,1,0.0538716610886935,0.7556109725685786,400,10,250,0.9950124688279302,False,False
ALLEGRO,Return,Neutral,1,0.0105410545936133,0.9276807980049876,400,10,250,0.9950124688279302,False,False
ALLEGRO,Return,Positive,1,0.0015774381375867,0.972568578553616,400,10,250,0.9950124688279302,False,False
ALLEGRO,Return,sentiment_score,1,0.0717521105240217,0.7082294264339152,400,10,250,0.9950124688279302,False,False
ALLEGRO,Return,sentiment_polarity,1,0.7062837382478098,0.4014962593516209,400,10,250,0.9950124688279302,False,False
ALLEGRO,Return,view_weighted_polarity,1,0.0021893850121259,0.9576059850374063,400,10,250,0.9950124688279302,False,False
ALLEGRO,Return,sentiment_intensity,1,0.867156612073104,0.341645885286783,400,10,250,0.9950124688279302,False,False
ALLEGRO,Return,sentiment_divergence,1,0.5272588966286501,0.4763092269326683,400,10,250,0.9950124688279302,False,False
ALLEGRO,Return,positive_view_share,1,1.2214150738782907,0.3017456359102244,400,10,250,0.9950124688279302,False,False
ALLEGRO,Return,negative_view_share,1,0.8552108112644444,0.3591022443890274,400,10,250,0.9950124688279302,False,False
ALLEGRO,Return,sentiment_momentum,6,0.0536242527915239,0.9950124688279302,400,10,250,0.9950124688279302,False,False
ALLEGRO,Return,retweet_virality,1,0.6282989945241407,0.4164588528678304,400,10,250,0.9950124688279302,False,False
ALLEGRO,Return,log1p_total_views,1,2.383272227949176,0.1546134663341646,400,10,250,0.989193682460515,False,False
ALLEGRO,Return,log1p_total_retweet_count,1,0.0952993990363091,0.7655860349127181,400,10,250,0.9950124688279302,False,False
ALLEGRO,Return,log1p_tweet_volume,1,0.000219088194235,0.9900249376558604,400,10,250,0.9950124688279302,False,False
ALLEGRO,Return,log1p_Positive,1,0.0249551195014099,0.8753117206982544,400,10,250,0.9950124688279302,False,False
ALLEGRO,Return,log1p_Neutral,1,0.0409106785356263,0.8603491271820449,400,10,250,0.9950124688279302,False,False
ALLEGRO,Return,log1p_Negative,1,0.3109911376886256,0.543640897755611,400,10,250,0.9950124688279302,False,False
ALLEGRO,Return,log1p_view_count_Positive,1,0.8271854573104406,0.3790523690773067,400,10,250,0.9950124688279302,False,False
ALLEGRO,Return,log1p_view_count_Neutral,1,0.3676874675613145,0.5211970074812967,400,10,250,0.9950124688279302,False,False
ALLEGRO,Return,log1p_view_count_Negative,1,2.088993068408241,0.14214463840399,400,10,250,0.989193682460515,False,False
ALLEGRO,Return,log1p_retweet_count_Positive,1,0.0215437317694326,0.8728179551122195,400,10,250,0.9950124688279302,False,False
ALLEGRO,Return,log1p_retweet_count_Neutral,1,1.3916399188089463,0.256857855361596,400,10,250,0.9950124688279302,False,False
ALLEGRO,Return,log1p_retweet_count_Negative,1,3.041309445328443,0.1047381546134663,400,10,250,0.989193682460515,False,False
ALLEGRO,Change,tweet_volume,2,0.0138704183424179,0.9875311720698254,400,10,250,0.9950124688279302,False,False
ALLEGRO,Change,view_count_Negative,1,0.212035449889677,0.5261845386533666,400,10,250,0.9950124688279302,False,False
ALLEGRO,Change,view_count_Neutral,1,2.487649036498792,0.1396508728179551,400,10,250,0.798004987531172,False,False
ALLEGRO,Change,view_count_Positive,1,2.207409895481826,0.1396508728179551,400,10,250,0.798004987531172,False,False
ALLEGRO,Change,retweet_count_Negative,1,0.1494222957846274,0.6309226932668329,400,10,250,0.9950124688279302,False,False
ALLEGRO,Change,retweet_count_Neutral,1,0.3020346706792996,0.4688279301745636,400,10,250,0.9950124688279302,False,False
ALLEGRO,Change,retweet_count_Positive,4,4.925719261383157,0.0124688279301745,400,10,250,0.4364089775561075,False,False
ALLEGRO,Change,total_views,1,1.5548247146540228,0.1496259351620947,400,10,250,0.798004987531172,False,False
ALLEGRO,Change,total_retweet_count,1,0.0126039513664523,0.8503740648379052,400,10,250,0.9950124688279302,False,False
ALLEGRO,Change,abnormal_tweet_volume,1,0.0040756286674943,0.9600997506234414,400,10,250,0.9950124688279302,False,False
ALLEGRO,Change,tweet_volume_ratio,2,0.0301988903344333,0.9600997506234414,400,10,250,0.9950124688279302,False,False
ALLEGRO,Change,Negative,2,0.0288960450647072,0.942643391521197,400,10,250,0.9950124688279302,False,False
ALLEGRO,Change,Neutral,2,0.0259864443500745,0.9675810473815462,400,10,250,0.9950124688279302,False,False
ALLEGRO,Change,Positive,1,0.0053506827942867,0.9276807980049876,400,10,250,0.9950124688279302,False,False
ALLEGRO,Change,sentiment_score,1,0.0665327205374632,0.713216957605985,400,10,250,0.9950124688279302,False,False
ALLEGRO,Change,sentiment_polarity,1,0.4485028167365832,0.5486284289276808,400,10,250,0.9950124688279302,False,False
ALLEGRO,Change,view_weighted_polarity,1,0.0002858634122657,0.9775561097256856,400,10,250,0.9950124688279302,False,False
ALLEGRO,Change,sentiment_intensity,1,0.5709897034527026,0.4164588528678304,400,10,250,0.9950124688279302,False,False
ALLEGRO,Change,sentiment_divergence,1,0.5274887295442962,0.4937655860349127,400,10,250,0.9950124688279302,False,False
ALLEGRO,Change,positive_view_share,1,1.219500177487506,0.2418952618453865,400,10,250,0.9407037960653921,False,False
ALLEGRO,Change,negative_view_share,1,0.7774553871196923,0.3815461346633416,400,10,250,0.9950124688279302,False,False
ALLEGRO,Change,sentiment_momentum,6,0.0650172038202487,0.9950124688279302,400,10,250,0.9950124688279302,False,False
ALLEGRO,Change,retweet_virality,1,0.5327255247982503,0.4613466334164589,400,10,250,0.9950124688279302,False,False
ALLEGRO,Change,log1p_total_views,1,2.7524054455218807,0.1197007481296758,400,10,250,0.798004987531172,False,False
ALLEGRO,Change,log1p_total_retweet_count,1,0.0510105556350389,0.8079800498753117,400,10,250,0.9950124688279302,False,False
ALLEGRO,Change,log1p_tweet_volume,1,0.0013668951710217,0.9650872817955112,400,10,250,0.9950124688279302,False,False
ALLEGRO,Change,log1p_Positive,1,0.0273911799077876,0.8802992518703242,400,10,250,0.9950124688279302,False,False
ALLEGRO,Change,log1p_Neutral,1,0.0341708115590317,0.8354114713216958,400,10,250,0.9950124688279302,False,False
ALLEGRO,Change,log1p_Negative,1,0.1692000219680465,0.6807980049875312,400,10,250,0.9950124688279302,False,False
ALLEGRO,Change,log1p_view_count_Positive,1,0.9117916707215024,0.3466334164588528,400,10,250,0.9950124688279302,False,False
ALLEGRO,Change,log1p_view_count_Neutral,1,0.5347977842588802,0.428927680798005,400,10,250,0.9950124688279302,False,False
ALLEGRO,Change,log1p_view_count_Negative,1,2.189668697541532,0.1596009975062344,400,10,250,0.798004987531172,False,False
ALLEGRO,Change,log1p_retweet_count_Positive,1,0.0138124956856078,0.9152119700748128,400,10,250,0.9950124688279302,False,False
ALLEGRO,Change,log1p_retweet_count_Neutral,1,1.2185639086696132,0.226932668329177,400,10,250,0.9407037960653921,False,False
ALLEGRO,Change,log1p_retweet_count_Negative,1,2.8919847059395694,0.0872817955112219,400,10,250,0.798004987531172,False,False
ALLEGRO,log_ret,tweet_volume,1,0.0187097867740346,0.8778054862842892,400,10,250,1.0,False,False
ALLEGRO,log_ret,view_count_Negative,1,0.2033006695466285,0.5561097256857855,400,10,250,1.0,False,False
ALLEGRO,log_ret,view_count_Neutral,1,1.985580052220471,0.1221945137157107,400,10,250,0.7128013300083125,False,False
ALLEGRO,log_ret,view_count_Positive,1,2.0887905388523462,0.0947630922693266,400,10,250,0.7128013300083125,False,False
ALLEGRO,log_ret,retweet_count_Negative,1,0.1455855345158502,0.5835411471321695,400,10,250,1.0,False,False
ALLEGRO,log_ret,retweet_count_Neutral,1,0.4137861482326245,0.4663341645885286,400,10,250,1.0,False,False
ALLEGRO,log_ret,retweet_count_Positive,4,4.520940599352665,0.0149625935162094,400,10,250,0.523690773067329,False,False
ALLEGRO,log_ret,total_views,1,1.334962669943013,0.1895261845386533,400,10,250,0.9476309226932664,False,False
ALLEGRO,log_ret,total_retweet_count,1,0.00529811807863,0.9152119700748128,400,10,250,1.0,False,False
ALLEGRO,log_ret,abnormal_tweet_volume,1,0.0016501591575796,0.9625935162094764,400,10,250,1.0,False,False
ALLEGRO,log_ret,tweet_volume_ratio,1,0.0027834299345272,0.9501246882793016,400,10,250,1.0,False,False
ALLEGRO,log_ret,Negative,1,0.0457441750573543,0.7581047381546134,400,10,250,1.0,False,False
ALLEGRO,log_ret,Neutral,1,0.0091171084459741,0.9027431421446384,400,10,250,1.0,False,False
ALLEGRO,log_ret,Positive,1,0.0015634095234195,0.9800498753117208,400,10,250,1.0,False,False
ALLEGRO,log_ret,sentiment_score,1,0.0612909568658558,0.6807980049875312,400,10,250,1.0,False,False
ALLEGRO,log_ret,sentiment_polarity,1,0.5850182151941383,0.4314214463840399,400,10,250,1.0,False,False
ALLEGRO,log_ret,view_weighted_polarity,1,0.0031001266869341,0.945137157107232,400,10,250,1.0,False,False
ALLEGRO,log_ret,sentiment_intensity,1,0.8039150923148448,0.3640897755610973,400,10,250,1.0,False,False
ALLEGRO,log_ret,sentiment_divergence,1,0.5087633376009927,0.4738154613466334,400,10,250,1.0,False,False
ALLEGRO,log_ret,positive_view_share,1,1.2327672525122797,0.2443890274314214,400,10,250,0.9988916597395401,False,False
ALLEGRO,log_ret,negative_view_share,1,0.8858466467278728,0.4164588528678304,400,10,250,1.0,False,False
ALLEGRO,log_ret,sentiment_momentum,6,0.0514414502835142,0.9975062344139652,400,10,250,1.0,False,False
ALLEGRO,log_ret,retweet_virality,1,0.676077580355809,0.4139650872817955,400,10,250,1.0,False,False
ALLEGRO,log_ret,log1p_total_views,1,2.5246205629041576,0.0947630922693266,400,10,250,0.7128013300083125,False,False
ALLEGRO,log_ret,log1p_total_retweet_count,1,0.0975891201126337,0.7805486284289277,400,10,250,1.0,False,False
ALLEGRO,log_ret,log1p_tweet_volume,1,3.16872202410681e-05,1.0,400,10,250,1.0,False,False
ALLEGRO,log_ret,log1p_Positive,1,0.0172293270009452,0.885286783042394,400,10,250,1.0,False,False
ALLEGRO,log_ret,log1p_Neutral,1,0.0343554831887732,0.8503740648379052,400,10,250,1.0,False,False
ALLEGRO,log_ret,log1p_Negative,1,0.2713727295233201,0.5910224438902744,400,10,250,1.0,False,False
ALLEGRO,log_ret,log1p_view_count_Positive,1,0.9013893333988484,0.3216957605985037,400,10,250,1.0,False,False
ALLEGRO,log_ret,log1p_view_count_Neutral,1,0.4103427029337503,0.4937655860349127,400,10,250,1.0,False,False
ALLEGRO,log_ret,log1p_view_count_Negative,1,2.215131823163849,0.1097256857855361,400,10,250,0.7128013300083125,False,False
ALLEGRO,log_ret,log1p_retweet_count_Positive,1,0.0271407186882182,0.8728179551122195,400,10,250,1.0,False,False
ALLEGRO,log_ret,log1p_retweet_count_Neutral,1,1.3962591155462325,0.256857855361596,400,10,250,0.9988916597395401,False,False
ALLEGRO,log_ret,log1p_retweet_count_Negative,1,3.06203872972746,0.0947630922693266,400,10,250,0.7128013300083125,False,False
ALLEGRO,log_vol,tweet_volume,2,0.0108429089482923,0.9825436408977556,400,10,250,0.9975062344139652,False,False
ALLEGRO,log_vol,view_count_Negative,2,0.0380381577748058,0.9576059850374063,400,10,250,0.9975062344139652,False,False
ALLEGRO,log_vol,view_count_Neutral,2,0.4285163093699188,0.7182044887780549,400,10,250,0.9975062344139652,False,False
ALLEGRO,log_vol,view_count_Positive,2,1.1722698625356394,0.3092269326683292,400,10,250,0.9975062344139652,False,False
ALLEGRO,log_vol,retweet_count_Negative,2,0.0415192597248975,0.9351620947630924,400,10,250,0.9975062344139652,False,False
ALLEGRO,log_vol,retweet_count_Neutral,2,0.0391723486591587,0.9526184538653366,400,10,250,0.9975062344139652,False,False
ALLEGRO,log_vol,retweet_count_Positive,1,0.0236447211403236,0.8753117206982544,400,10,250,0.9975062344139652,False,False
ALLEGRO,log_vol,total_views,2,0.3123139530605153,0.6658354114713217,400,10,250,0.9975062344139652,False,False
ALLEGRO,log_vol,total_retweet_count,2,0.0166314743024763,0.9750623441396508,400,10,250,0.9975062344139652,False,False
ALLEGRO,log_vol,abnormal_tweet_volume,1,0.0574517598681329,0.8329177057356608,400,10,250,0.9975062344139652,False,False
ALLEGRO,log_vol,tweet_volume_ratio,2,0.0274391428759958,0.972568578553616,400,10,250,0.9975062344139652,False,False
ALLEGRO,log_vol,Negative,2,0.0061077156670324,0.9925187032418952,400,10,250,0.9975062344139652,False,False
ALLEGRO,log_vol,Neutral,2,0.020043706074009,0.9775561097256856,400,10,250,0.9975062344139652,False,False
ALLEGRO,log_vol,Positive,1,0.0535422787194211,0.8354114713216958,400,10,250,0.9975062344139652,False,False
ALLEGRO,log_vol,sentiment_score,2,0.0064857617207032,0.9975062344139652,400,10,250,0.9975062344139652,False,False
ALLEGRO,log_vol,sentiment_polarity,1,0.2134151171701655,0.6458852867830424,400,10,250,0.9975062344139652,False,False
ALLEGRO,log_vol,view_weighted_polarity,1,0.0303489211049954,0.8354114713216958,400,10,250,0.9975062344139652,False,False
ALLEGRO,log_vol,sentiment_intensity,1,0.0021401308262986,0.972568578553616,400,10,250,0.9975062344139652,False,False
ALLEGRO,log_vol,sentiment_divergence,1,0.9092145703578376,0.3815461346633416,400,10,250,0.9975062344139652,False,False
ALLEGRO,log_vol,positive_view_share,1,0.0074489012801674,0.9276807980049876,400,10,250,0.9975062344139652,False,False
ALLEGRO,log_vol,negative_view_share,1,0.0983731451483428,0.770573566084788,400,10,250,0.9975062344139652,False,False
ALLEGRO,log_vol,sentiment_momentum,7,0.6384023762173695,0.6608478802992519,400,10,250,0.9975062344139652,False,False
ALLEGRO,log_vol,retweet_virality,2,0.3966589009687208,0.7007481296758105,400,10,250,0.9975062344139652,False,False
ALLEGRO,log_vol,log1p_total_views,2,1.671026794838273,0.1945137157107231,400,10,250,0.9975062344139652,False,False
ALLEGRO,log_vol,log1p_total_retweet_count,2,0.3608875652179166,0.6658354114713217,400,10,250,0.9975062344139652,False,False
ALLEGRO,log_vol,log1p_tweet_volume,2,0.3545037777437985,0.683291770573566,400,10,250,0.9975062344139652,False,False
ALLEGRO,log_vol,log1p_Positive,1,0.434413061507905,0.4937655860349127,400,10,250,0.9975062344139652,False,False
ALLEGRO,log_vol,log1p_Neutral,2,0.2266677446754428,0.7805486284289277,400,10,250,0.9975062344139652,False,False
ALLEGRO,log_vol,log1p_Negative,2,0.4501951497708772,0.6084788029925187,400,10,250,0.9975062344139652,False,False
ALLEGRO,log_vol,log1p_view_count_Positive,2,1.9322851598501385,0.1246882793017456,400,10,250,0.9975062344139652,False,False
ALLEGRO,log_vol,log1p_view_count_Neutral,2,2.0562040703154327,0.1097256857855361,400,10,250,0.9975062344139652,False,False
ALLEGRO,log_vol,log1p_view_count_Negative,2,0.1647518208618796,0.8553615960099751,400,10,250,0.9975062344139652,False,False
ALLEGRO,log_vol,log1p_retweet_count_Positive,1,0.1091956484074712,0.7905236907730673,400,10,250,0.9975062344139652,False,False
ALLEGRO,log_vol,log1p_retweet_count_Neutral,3,1.7913439379753398,0.1620947630922693,400,10,250,0.9975062344139652,False,False
ALLEGRO,log_vol,log1p_retweet_count_Negative,2,0.628986032922956,0.5311720698254364,400,10,250,0.9975062344139652,False,False
ALLEGRO,dlog_vol,tweet_volume,6,0.7112993064741633,0.6209476309226932,400,10,250,0.9501246882793016,False,False
ALLEGRO,dlog_vol,view_count_Negative,6,0.8241929163872477,0.5236907730673317,400,10,250,0.9501246882793016,False,False
ALLEGRO,dlog_vol,view_count_Neutral,3,0.1544415678242323,0.9052369077306732,400,10,250,0.9501246882793016,False,False
ALLEGRO,dlog_vol,view_count_Positive,6,0.3009179734132862,0.9501246882793016,400,10,250,0.9501246882793016,False,False
ALLEGRO,dlog_vol,retweet_count_Negative,6,0.788958604553307,0.5511221945137157,400,10,250,0.9501246882793016,False,False
ALLEGRO,dlog_vol,retweet_count_Neutral,6,0.9315718138511928,0.4488778054862843,400,10,250,0.9501246882793016,False,False
ALLEGRO,dlog_vol,retweet_count_Positive,6,1.4923081790199748,0.1645885286783042,400,10,250,0.9501246882793016,False,False
ALLEGRO,dlog_vol,total_views,6,0.6357096426854119,0.6957605985037406,400,10,250,0.9501246882793016,False,False
ALLEGRO,dlog_vol,total_retweet_count,6,0.7904620479992484,0.5311720698254364,400,10,250,0.9501246882793016,False,False
ALLEGRO,dlog_vol,abnormal_tweet_volume,3,0.178122619554035,0.9077306733167082,400,10,250,0.9501246882793016,False,False
ALLEGRO,dlog_vol,tweet_volume_ratio,6,0.4069439709277893,0.8603491271820449,400,10,250,0.9501246882793016,False,False
ALLEGRO,dlog_vol,Negative,6,0.6740441038168283,0.6234413965087282,400,10,250,0.9501246882793016,False,False
ALLEGRO,dlog_vol,Neutral,6,0.7899933486790042,0.5635910224438903,400,10,250,0.9501246882793016,False,False
ALLEGRO,dlog_vol,Positive,7,0.2930137663979411,0.945137157107232,400,10,250,0.9501246882793016,False,False
ALLEGRO,dlog_vol,sentiment_score,6,0.7134517177722922,0.571072319201995,400,10,250,0.9501246882793016,False,False
ALLEGRO,dlog_vol,sentiment_polarity,2,0.078534715650833,0.9152119700748128,400,10,250,0.9501246882793016,False,False
