Company,Target Variable,Source Feature,Lag,F_stat,p_value_perm,B_valid,block,T,p_value_perm_bh,significant_perm_bh,Flag
ALLEGRO,Change,view_count_Negative,1,0.212035449889677,0.5386533665835411,400,10,250,0.9975062344139652,False,False
ALLEGRO,Change,view_count_Neutral,1,2.487649036498792,0.0773067331670823,400,10,250,0.9455527847049042,False,False
ALLEGRO,Change,view_count_Positive,1,2.207409895481826,0.14214463840399,400,10,250,0.9455527847049042,False,False
ALLEGRO,Change,retweet_count_Negative,1,0.1494222957846274,0.6209476309226932,400,10,250,0.9975062344139652,False,False
ALLEGRO,Change,retweet_count_Neutral,1,0.3020346706792996,0.5211970074812967,400,10,250,0.9975062344139652,False,False
ALLEGRO,Change,retweet_count_Positive,4,4.925719261383157,0.0124688279301745,400,10,250,0.4364089775561075,False,False
ALLEGRO,Change,total_views,1,1.5548247146540228,0.2094763092269326,400,10,250,0.9975062344139652,False,False
ALLEGRO,Change,total_retweet_count,1,0.0126039513664523,0.885286783042394,400,10,250,0.9975062344139652,False,False
ALLEGRO,Change,abnormal_tweet_volume,1,0.0040756286674943,0.9351620947630924,400,10,250,0.9975062344139652,False,False
ALLEGRO,Change,tweet_volume_ratio,2,0.0301988903344333,0.9675810473815462,400,10,250,0.9975062344139652,False,False
ALLEGRO,Change,Negative,2,0.0288960450647072,0.9551122194513716,400,10,250,0.9975062344139652,False,False
ALLEGRO,Change,Neutral,2,0.0259864443500745,0.9600997506234414,400,10,250,0.9975062344139652,False,False
ALLEGRO,Change,Positive,1,0.0053506827942867,0.9551122194513716,400,10,250,0.9975062344139652,False,False
ALLEGRO,Change,sentiment_score,1,0.0665327205374632,0.7256857855361596,400,10,250,0.9975062344139652,False,False
ALLEGRO,Change,sentiment_polarity,1,0.4485028167365832,0.4812967581047381,400,10,250,0.9975062344139652,False,False
